"synthetic_student_id","synthetic_section","assignment_id","assignment_label","assignment_sequence","assignment_family","skill_domain","reference_column_index","score","score_min","score_max","score_percent","completed","missingness_reason","ability_band","engagement_band","risk_band"
"synthetic_student_282","Section A","assignment_05","Assignment 16",5,"Diagnostic","Cumulative Retention",16,,20,20,,FALSE,"missing_submission","proficient","steady","high"
"synthetic_student_283","Section A","assignment_05","Assignment 16",5,"Diagnostic","Cumulative Retention",16,,20,20,,FALSE,"late_or_incomplete","advanced","emerging","elevated"
"synthetic_student_284","Section A","assignment_05","Assignment 16",5,"Diagnostic","Cumulative Retention",16,,20,20,,FALSE,"missing_submission","advanced","high","low"
"synthetic_student_285","Section A","assignment_05","Assignment 16",5,"Diagnostic","Cumulative Retention",16,,20,20,,FALSE,"not_administered","developing","steady","moderate"
"synthetic_student_286","Section A","assignment_05","Assignment 16",5,"Diagnostic","Cumulative Retention",16,,20,20,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_287","Section A","assignment_05","Assignment 16",5,"Diagnostic","Cumulative Retention",16,,20,20,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_001","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_002","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","developing","steady","high"
"synthetic_student_003","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_004","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","developing","emerging","low"
"synthetic_student_005","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","approaching","low","high"
"synthetic_student_006","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_007","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,2,2,2,,TRUE,"completed","advanced","high","low"
"synthetic_student_008","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_009","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","advanced","emerging","elevated"
"synthetic_student_010","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_011","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","developing","emerging","high"
"synthetic_student_012","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","developing","high","low"
"synthetic_student_013","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_014","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","approaching","steady","high"
"synthetic_student_015","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_016","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","approaching","high","moderate"
"synthetic_student_017","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","approaching","emerging","high"
"synthetic_student_018","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","developing","steady","low"
"synthetic_student_019","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","proficient","high","elevated"
"synthetic_student_020","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_021","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_022","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_023","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","developing","emerging","low"
"synthetic_student_024","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_025","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","advanced","steady","elevated"
"synthetic_student_026","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_027","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","proficient","emerging","moderate"
"synthetic_student_028","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","high","low"
"synthetic_student_029","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","emerging","elevated"
"synthetic_student_030","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","steady","moderate"
"synthetic_student_031","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","developing","steady","low"
"synthetic_student_032","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","proficient","low","moderate"
"synthetic_student_033","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","developing","low","elevated"
"synthetic_student_034","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_035","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","advanced","high","low"
"synthetic_student_036","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_037","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","advanced","steady","high"
"synthetic_student_038","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","proficient","emerging","low"
"synthetic_student_039","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","advanced","emerging","elevated"
"synthetic_student_040","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","advanced","emerging","moderate"
"synthetic_student_041","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_042","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","developing","emerging","elevated"
"synthetic_student_043","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","proficient","high","moderate"
"synthetic_student_044","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","advanced","steady","moderate"
"synthetic_student_045","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","advanced","steady","low"
"synthetic_student_046","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","advanced","steady","high"
"synthetic_student_047","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_048","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","developing","low","low"
"synthetic_student_049","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","developing","steady","low"
"synthetic_student_050","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_051","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","approaching","low","high"
"synthetic_student_052","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","high","high"
"synthetic_student_053","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,2,2,2,,TRUE,"completed","advanced","high","moderate"
"synthetic_student_054","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","developing","low","elevated"
"synthetic_student_055","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","approaching","emerging","elevated"
"synthetic_student_056","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","developing","low","low"
"synthetic_student_057","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","proficient","low","low"
"synthetic_student_058","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,2,2,2,,TRUE,"completed","advanced","high","low"
"synthetic_student_059","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","approaching","high","low"
"synthetic_student_060","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","high","moderate"
"synthetic_student_061","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","developing","steady","moderate"
"synthetic_student_062","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","approaching","high","low"
"synthetic_student_063","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_064","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","proficient","low","moderate"
"synthetic_student_065","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","approaching","low","elevated"
"synthetic_student_066","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_067","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","advanced","emerging","high"
"synthetic_student_068","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","advanced","emerging","low"
"synthetic_student_069","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","advanced","emerging","elevated"
"synthetic_student_070","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"not_administered","approaching","emerging","low"
"synthetic_student_071","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","proficient","high","moderate"
"synthetic_student_072","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,2,2,2,,TRUE,"completed","proficient","high","low"
"synthetic_student_073","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"missing_submission","advanced","high","high"
"synthetic_student_074","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"excused_or_absent","approaching","low","moderate"
"synthetic_student_075","Section A","assignment_06","Assignment 17",6,"Skill Practice","Conceptual Fluency",17,,2,2,,FALSE,"late_or_incomplete","advanced","steady","high"
