student_dim_id,sis_user_id,student_label,grade_level,attendance_category,course_id,course_name,course_track,section_id,section_label,teacher_id,teacher_label,boy_assignment_label,eoy_assignment_label,assignment_01_score,assignment_02_score,observed_growth_delta,modeled_assignment_02_growth_delta,posterior_readiness_after_assignment_02,assignment_02_generation_mode,academic_profile_status
1377,SYN-SIS-000516,Synthetic Student 516,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,44.11,49.51,5.399999999999999,5.4,48.711,school_year_growth_from_latent_readiness,updated_assignment_10
1379,SYN-SIS-000518,Synthetic Student 518,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,44.85,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1381,SYN-SIS-000520,Synthetic Student 520,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,60.74,62.86,2.1199999999999974,2.12,61.8425,school_year_growth_from_latent_readiness,updated_assignment_10
1383,SYN-SIS-000522,Synthetic Student 522,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,33.08,38.55,5.469999999999999,5.47,38.2226,school_year_growth_from_latent_readiness,updated_assignment_10
1384,SYN-SIS-000523,Synthetic Student 523,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,20.56,30.06,9.5,9.5,29.6549,school_year_growth_from_latent_readiness,updated_assignment_10
1385,SYN-SIS-000524,Synthetic Student 524,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,30.8,36.49,5.690000000000001,5.69,36.2282,school_year_growth_from_latent_readiness,updated_assignment_10
1389,SYN-SIS-000528,Synthetic Student 528,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,61.86,69.83,7.969999999999999,7.97,67.8558,school_year_growth_from_latent_readiness,updated_assignment_10
1390,SYN-SIS-000529,Synthetic Student 529,9,at_risk,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,60.6,65.99,5.3899999999999935,5.39,64.4712,school_year_growth_from_latent_readiness,updated_assignment_10
1391,SYN-SIS-000530,Synthetic Student 530,9,at_risk,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,43.34,50.92,7.579999999999998,7.58,49.8164,school_year_growth_from_latent_readiness,updated_assignment_10
1392,SYN-SIS-000531,Synthetic Student 531,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,21.85,31.83,9.979999999999997,9.98,31.294,school_year_growth_from_latent_readiness,updated_assignment_10
1393,SYN-SIS-000532,Synthetic Student 532,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,35.47,40.56,5.090000000000003,5.09,40.187,school_year_growth_from_latent_readiness,updated_assignment_10
1395,SYN-SIS-000534,Synthetic Student 534,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,49.15,58.05,8.899999999999999,8.9,56.4874,school_year_growth_from_latent_readiness,updated_assignment_10
1397,SYN-SIS-000536,Synthetic Student 536,9,at_risk,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,0.0,73.92,,,69.4324,first_present_evidence_from_latent,initialized_assignment_10
1398,SYN-SIS-000537,Synthetic Student 537,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,9.85,26.09,16.240000000000002,16.24,25.1076,school_year_growth_from_latent_readiness,updated_assignment_10
1399,SYN-SIS-000538,Synthetic Student 538,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,48.92,55.08,6.159999999999997,6.16,53.9527,school_year_growth_from_latent_readiness,updated_assignment_10
1400,SYN-SIS-000539,Synthetic Student 539,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,53.43,64.32,10.889999999999993,10.89,62.2614,school_year_growth_from_latent_readiness,updated_assignment_10
1401,SYN-SIS-000540,Synthetic Student 540,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,46.93,57.16,10.229999999999997,10.23,55.4882,school_year_growth_from_latent_readiness,updated_assignment_10
1406,SYN-SIS-000545,Synthetic Student 545,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,50.87,60.46,9.590000000000003,9.59,58.7151,school_year_growth_from_latent_readiness,updated_assignment_10
1407,SYN-SIS-000546,Synthetic Student 546,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,49.05,53.13,4.080000000000005,4.08,52.3197,school_year_growth_from_latent_readiness,updated_assignment_10
1408,SYN-SIS-000547,Synthetic Student 547,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,43.55,45.42,1.8700000000000045,1.87,45.1933,school_year_growth_from_latent_readiness,updated_assignment_10
1409,SYN-SIS-000548,Synthetic Student 548,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,30.33,42.68,12.350000000000001,12.35,41.4053,school_year_growth_from_latent_readiness,updated_assignment_10
1410,SYN-SIS-000549,Synthetic Student 549,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,27.13,36.58,9.45,9.45,35.8953,school_year_growth_from_latent_readiness,updated_assignment_10
1414,SYN-SIS-000553,Synthetic Student 553,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,41.15,51.8,10.649999999999999,10.65,50.3158,school_year_growth_from_latent_readiness,updated_assignment_10
1416,SYN-SIS-000555,Synthetic Student 555,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,62.38,68.98,6.600000000000001,6.6,67.1956,school_year_growth_from_latent_readiness,updated_assignment_10
1418,SYN-SIS-000557,Synthetic Student 557,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,24.9,38.94,14.04,14.04,37.6406,school_year_growth_from_latent_readiness,updated_assignment_10
1424,SYN-SIS-000563,Synthetic Student 563,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,38.39,39.87,1.4799999999999969,1.48,39.9295,school_year_growth_from_latent_readiness,updated_assignment_10
1425,SYN-SIS-000564,Synthetic Student 564,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,75.42,80.43,5.010000000000005,5.01,78.3219,school_year_growth_from_latent_readiness,updated_assignment_10
1427,SYN-SIS-000566,Synthetic Student 566,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,47.39,51.02,3.6300000000000026,3.63,50.3522,school_year_growth_from_latent_readiness,updated_assignment_10
1428,SYN-SIS-000567,Synthetic Student 567,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,30.82,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1431,SYN-SIS-000570,Synthetic Student 570,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,52.33,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1433,SYN-SIS-000572,Synthetic Student 572,9,high,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,63.96,71.83,7.869999999999997,7.87,69.7794,school_year_growth_from_latent_readiness,updated_assignment_10
1434,SYN-SIS-000573,Synthetic Student 573,9,normal,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,31.02,43.41,12.389999999999997,12.39,42.0989,school_year_growth_from_latent_readiness,updated_assignment_10
1665,SYN-SIS-000576,Synthetic Student 576,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,58.2,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1667,SYN-SIS-000578,Synthetic Student 578,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,43.27,43.09,-0.17999999999999972,-0.18,43.1936,school_year_growth_from_latent_readiness,updated_assignment_12
1668,SYN-SIS-000579,Synthetic Student 579,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,36.83,46.56,9.730000000000004,9.73,45.4075,school_year_growth_from_latent_readiness,updated_assignment_12
1669,SYN-SIS-000580,Synthetic Student 580,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,37.0,41.79,4.789999999999999,4.79,41.3967,school_year_growth_from_latent_readiness,updated_assignment_12
1670,SYN-SIS-000581,Synthetic Student 581,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,67.65,72.19,4.539999999999992,4.54,70.4947,school_year_growth_from_latent_readiness,updated_assignment_12
1671,SYN-SIS-000582,Synthetic Student 582,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,0.0,44.49,,,44.5691,first_present_evidence_from_latent,initialized_assignment_12
1674,SYN-SIS-000585,Synthetic Student 585,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,55.43,64.55,9.119999999999997,9.12,62.6786,school_year_growth_from_latent_readiness,updated_assignment_12
1675,SYN-SIS-000586,Synthetic Student 586,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,29.23,34.36,5.129999999999999,5.13,34.2538,school_year_growth_from_latent_readiness,updated_assignment_12
1679,SYN-SIS-000590,Synthetic Student 590,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,81.62,92.97,11.349999999999994,11.35,89.6069,school_year_growth_from_latent_readiness,updated_assignment_12
1682,SYN-SIS-000593,Synthetic Student 593,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,37.21,48.21,11.0,11.0,46.8439,school_year_growth_from_latent_readiness,updated_assignment_12
1683,SYN-SIS-000594,Synthetic Student 594,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,85.0,86.03,1.0300000000000011,1.03,84.1205,school_year_growth_from_latent_readiness,updated_assignment_12
1684,SYN-SIS-000595,Synthetic Student 595,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,21.03,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1686,SYN-SIS-000597,Synthetic Student 597,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,0.0,32.91,,,34.786,first_present_evidence_from_latent,initialized_assignment_12
1690,SYN-SIS-000601,Synthetic Student 601,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,68.32,77.31,8.990000000000009,8.99,74.8949,school_year_growth_from_latent_readiness,updated_assignment_12
1691,SYN-SIS-000602,Synthetic Student 602,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,33.9,46.98,13.079999999999998,13.08,45.4359,school_year_growth_from_latent_readiness,updated_assignment_12
1692,SYN-SIS-000603,Synthetic Student 603,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,65.26,67.53,2.269999999999996,2.27,66.2915,school_year_growth_from_latent_readiness,updated_assignment_12
1695,SYN-SIS-000606,Synthetic Student 606,9,at_risk,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,0.0,32.68,,,34.5917,first_present_evidence_from_latent,initialized_assignment_12
1697,SYN-SIS-000608,Synthetic Student 608,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,37.89,47.55,9.659999999999997,9.66,46.362,school_year_growth_from_latent_readiness,updated_assignment_12
1699,SYN-SIS-000610,Synthetic Student 610,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,9.02,21.34,12.32,12.32,21.0021,school_year_growth_from_latent_readiness,updated_assignment_12
1702,SYN-SIS-000613,Synthetic Student 613,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,31.95,38.85,6.900000000000002,6.9,38.3502,school_year_growth_from_latent_readiness,updated_assignment_12
1703,SYN-SIS-000614,Synthetic Student 614,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,12.59,23.64,11.05,11.05,23.343,school_year_growth_from_latent_readiness,updated_assignment_12
1705,SYN-SIS-000616,Synthetic Student 616,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,59.32,66.06,6.740000000000002,6.74,64.3877,school_year_growth_from_latent_readiness,updated_assignment_12
1706,SYN-SIS-000617,Synthetic Student 617,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,45.67,45.31,-0.35999999999999943,-0.36,45.3366,school_year_growth_from_latent_readiness,updated_assignment_12
1709,SYN-SIS-000620,Synthetic Student 620,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,3.88,17.89,14.010000000000002,14.01,17.5147,school_year_growth_from_latent_readiness,updated_assignment_12
1711,SYN-SIS-000622,Synthetic Student 622,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,56.06,57.83,1.769999999999996,1.77,57.0716,school_year_growth_from_latent_readiness,updated_assignment_12
1712,SYN-SIS-000623,Synthetic Student 623,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,0.0,43.48,,,43.7159,first_present_evidence_from_latent,initialized_assignment_12
1714,SYN-SIS-000625,Synthetic Student 625,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,27.06,21.76,-5.299999999999997,-5.3,23.3672,school_year_growth_from_latent_readiness,updated_assignment_12
1715,SYN-SIS-000626,Synthetic Student 626,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,39.03,47.89,8.86,8.86,46.7763,school_year_growth_from_latent_readiness,updated_assignment_12
1716,SYN-SIS-000627,Synthetic Student 627,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,53.42,52.19,-1.230000000000004,-1.23,52.0125,school_year_growth_from_latent_readiness,updated_assignment_12
1719,SYN-SIS-000630,Synthetic Student 630,9,high,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,35.01,48.4,13.39,13.39,46.7592,school_year_growth_from_latent_readiness,updated_assignment_12
1720,SYN-SIS-000631,Synthetic Student 631,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,13.45,26.89,13.440000000000001,13.44,26.1846,school_year_growth_from_latent_readiness,updated_assignment_12
1721,SYN-SIS-000632,Synthetic Student 632,9,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,77.0,74.77,-2.230000000000004,-2.23,73.7163,school_year_growth_from_latent_readiness,updated_assignment_12
1951,SYN-SIS-000638,Synthetic Student 638,9,high,MATH-GEOM,Geometry,regular,Y06-SEC-002,Geometry - Synthetic Section 07-02,TCH-002,Teacher 02,Assignment 13,Assignment 14,57.93,60.78,2.8500000000000014,2.85,59.7722,school_year_growth_from_latent_readiness,updated_assignment_14
1952,SYN-SIS-000639,Synthetic Student 639,9,at_risk,MATH-GEOM,Geometry,regular,Y06-SEC-003,Geometry - Synthetic Section 07-03,TCH-001,Teacher 01,Assignment 13,Assignment 14,45.52,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1953,SYN-SIS-000640,Synthetic Student 640,9,at_risk,MATH-GEOM,Geometry,regular,Y06-SEC-003,Geometry - Synthetic Section 07-03,TCH-001,Teacher 01,Assignment 13,Assignment 14,48.17,54.36,6.189999999999998,6.19,53.2608,school_year_growth_from_latent_readiness,updated_assignment_14
1958,SYN-SIS-000645,Synthetic Student 645,9,at_risk,MATH-GEOM,Geometry,regular,Y06-SEC-003,Geometry - Synthetic Section 07-03,TCH-001,Teacher 01,Assignment 13,Assignment 14,15.27,27.56,12.29,12.29,26.9534,school_year_growth_from_latent_readiness,updated_assignment_14
1962,SYN-SIS-000649,Synthetic Student 649,9,high,MATH-GEOM,Geometry,regular,Y06-SEC-003,Geometry - Synthetic Section 07-03,TCH-001,Teacher 01,Assignment 13,Assignment 14,21.36,26.76,5.400000000000002,5.4,26.9561,school_year_growth_from_latent_readiness,updated_assignment_14
1963,SYN-SIS-000650,Synthetic Student 650,9,normal,MATH-GEOM,Geometry,regular,Y06-SEC-003,Geometry - Synthetic Section 07-03,TCH-001,Teacher 01,Assignment 13,Assignment 14,0.0,82.54,,,76.7148,first_present_evidence_from_latent,initialized_assignment_14
1965,SYN-SIS-000652,Synthetic Student 652,9,high,MATH-GEOM,Geometry,regular,Y06-SEC-005,Geometry - Synthetic Section 07-05,TCH-001,Teacher 01,Assignment 13,Assignment 14,39.86,54.87,15.009999999999998,15.01,52.7657,school_year_growth_from_latent_readiness,updated_assignment_14
1966,SYN-SIS-000653,Synthetic Student 653,9,normal,MATH-GEOM,Geometry,regular,Y06-SEC-004,Geometry - Synthetic Section 07-04,TCH-002,Teacher 02,Assignment 13,Assignment 14,64.89,65.53,0.6400000000000006,0.64,64.5606,school_year_growth_from_latent_readiness,updated_assignment_14
1968,SYN-SIS-000655,Synthetic Student 655,9,high,MATH-GEOM,Geometry,regular,Y06-SEC-004,Geometry - Synthetic Section 07-04,TCH-002,Teacher 02,Assignment 13,Assignment 14,49.9,67.13,17.229999999999997,17.23,64.242,school_year_growth_from_latent_readiness,updated_assignment_14
1969,SYN-SIS-000656,Synthetic Student 656,9,normal,MATH-GEOM,Geometry,regular,Y06-SEC-005,Geometry - Synthetic Section 07-05,TCH-001,Teacher 01,Assignment 13,Assignment 14,84.64,77.36,-7.280000000000001,-7.28,76.7557,school_year_growth_from_latent_readiness,updated_assignment_14
